Cardholder Name,Card Number,Card Type,Card Expiry Date,Transaction Amount,Currency,Transaction Date and Time,Merchant Name,Merchant ID,Authorization Code,Authorization Response,Terminal ID,POS Entry Mode,Transaction Type,CVV/CVC,AVS Data,Customer Signature,Transaction Status,Fraud
Megan Brown,639023456499,Diners Club / Carte Blanche,06/27,184.18,NAD,03/20/2024 19:05,Mckenzie PLC,3835aa6c-5264-4f71-a8ac-973afaa57781,878f781e-f98c-4e8c-af98-6e47eff885dc,Approved,9c8d8c89-b5fb-4c70-b33e-26f0dcb42802,Chip,Purchase,936,Matched,Not Required,Settled,False
Alexander Harris,4751224910756,JCB 16 digit,01/31,533.24,KWD,03/15/2024 04:02,Knight PLC,0ded13a3-15f2-4fb8-adeb-3557e5ec6433,8b01ba94-9e83-47c1-b861-968df1510ea7,Declined,9d58b9a2-2da7-402e-9576-9fa201eb7697,Chip,Purchase,589,Matched,Not Required,Pending Settlement,False
Andrew Hughes,30443120715095,Discover,12/32,996.3,BND,03/15/2024 06:15,Hernandez Ltd,d42eabee-2d80-4b13-a9c3-3621802630ee,d791ef65-dca0-417a-85ec-8337609c8631,Declined,14f57b62-2e66-4f3a-963d-2c361d09c380,Chip,Refund,944,Not Matched,Not Required,Settled,False
Amanda Hawkins,4266301262348442182,Mastercard,09/33,367.17,LSL,03/30/2024 13:38,"Kim, Hansen and Beck",9b535ab6-db51-42be-8c71-dce8ae48e7c8,b1d67cd0-9a5d-48a9-b1b5-38bd53f811c0,Declined,479b42e8-03a4-4ee0-a6e4-5da65b8225e6,Swipe,Refund,925,Not Matched,Not Required,Settled,True
Teresa Anderson,4582616885164617,JCB 16 digit,08/26,852.05,AED,03/11/2024 04:22,Foster-Hernandez,34e9bd9d-f82c-4939-b9e6-8816860d0cb3,abd464da-b57c-4b7d-95f8-da47c039e580,Declined,88e404c9-2902-414c-867c-df9a3c6da687,Chip,Refund,143,Matched,Required,Pending Settlement,False
Brittany Ali,6588981845740404,Maestro,07/26,840.59,BIF,04/01/2024 15:04,Curtis and Sons,f0852dfe-f6b4-404d-a420-10e90b65a5f5,6d1a059c-d1d1-466e-8b62-fb16d6fad46d,Approved,fc376f34-cace-4a00-a583-069fa8e3cdb4,Swipe,Refund,1753,Not Matched,Not Required,Settled,True
Brent Oneal,2294272730004583,VISA 13 digit,10/27,211.26,PHP,03/09/2024 19:32,"Rowland, Lewis and Clark",bff38a8a-8c97-491c-805b-1330b34d8313,7f76e4f6-24d3-4ef4-a9c9-79242feec1c7,Declined,ced41281-4823-4ab9-8519-50cd2f92ad05,Chip,Purchase,069,Not Matched,Not Required,Pending Settlement,False
Robert Wolf,4526672356236847,Maestro,10/24,464.08,BTN,03/05/2024 12:27,Williams Inc,4adb9df6-531c-4ac1-9349-54550b18ea38,5de2c90e-e7bf-4e9e-b672-9710a3fbc52d,Approved,e209744a-f1ba-4fbc-8818-f92837687b69,Swipe,Refund,155,Matched,Required,Pending Settlement,True
Mark Taylor Jr.,5107194656602408,VISA 16 digit,10/24,12.91,BWP,03/05/2024 21:30,Thomas-Chavez,1dcdef57-09c9-418d-bd69-d0a2e19f7f8b,cd2b523c-1318-46ca-be57-057bcc82fe23,Approved,2c4d80ee-1caa-4763-9ded-bcd4f561c774,Chip,Purchase,334,Matched,Required,Pending Settlement,True
Curtis Erickson,180083195873219,Maestro,11/24,255.66,THB,03/25/2024 11:22,"Castillo, Harvey and Cervantes",f7da66e9-8792-451f-8610-c87f78f2f237,21e349b8-6c21-4f51-9ed1-e7ce87fd530b,Declined,18cc3028-8379-48d7-8b9c-0a1e87963b9d,Chip,Purchase,561,Not Matched,Required,Pending Settlement,False
Sarah Barnes,4969684967834898,Mastercard,12/33,325.29,PAB,03/15/2024 16:08,"Knox, Patel and Peters",c0995f81-6204-4847-9598-14f3b7180fda,c0c64ebc-a753-4adb-9096-faba394bab52,Approved,de913d81-485c-41de-9830-e44170e979ed,Chip,Refund,872,Not Matched,Required,Settled,True
Kevin Frederick,4483368874185811,VISA 16 digit,12/32,270.19,MDL,03/25/2024 00:33,"Jordan, Knight and Bowman",4be561ef-07c5-490d-bd35-2b48436e633f,c5cdb58a-fd3c-4c33-8f1c-b89882c8df18,Approved,55bbbe52-a5be-4621-9662-a4c64d018f3f,Swipe,Refund,166,Not Matched,Required,Pending Settlement,False
Lisa Armstrong,4089863039763,VISA 19 digit,01/26,164.62,RWF,03/06/2024 02:30,Walker-Hughes,5510ffe7-528e-49f5-81cc-f86ed2dd8d67,11668b50-60e8-4258-8b5c-f7f686b52f40,Declined,7b34f7b9-ced1-43ee-9e80-7b176362c699,Chip,Refund,849,Matched,Not Required,Settled,True
Kara Shaw,3568879596779178,VISA 16 digit,01/34,653.16,BIF,03/10/2024 22:20,Acosta-Smith,2dc5a513-03c8-4b92-9ec9-3423fd7d8592,551cbb34-29d4-4abc-96f0-6a0993530dda,Declined,1728919c-5a91-4c55-9fd1-04eb252671e1,Chip,Refund,050,Not Matched,Required,Settled,True
Diamond Hicks,4550690672988692,VISA 16 digit,08/32,449.89,CZK,03/27/2024 15:47,Carr Inc,11fc1bca-aaca-42bb-94c8-9af7849861e7,be11b25e-f9e0-434c-a9e3-68ef2b2c0c54,Approved,61f7b110-a5ac-4276-87a5-39507999f7d8,Chip,Purchase,136,Not Matched,Required,Pending Settlement,True
Cristina Bowers,567371383272,VISA 13 digit,03/26,976.91,PKR,03/13/2024 23:22,"Lee, Brown and Lin",f2033276-cfca-4c46-bbe4-f01f497ad41c,d34f22f0-c19b-4b99-9273-2b38092682a6,Declined,6d601d63-1a86-46a5-b851-23fd930cb879,Swipe,Purchase,228,Matched,Required,Pending Settlement,True
Brandon Martinez,6545105601601673,Discover,05/26,306.21,KGS,03/25/2024 09:19,Rowe Ltd,0d5c147b-8341-4fcc-9f94-7147e2c1fc81,77827440-0147-4e4d-8401-d66749066fad,Declined,be8c2bdf-5051-4ec9-92a6-6315dd779371,Chip,Purchase,500,Not Matched,Required,Pending Settlement,False
John Robinson,6011817893314238,JCB 16 digit,02/26,51.13,XOF,03/31/2024 15:05,Becker Ltd,a1caeb1d-06fd-4d92-b285-189507236155,e39ac1d9-fd3e-47f9-8e35-29b5a2c85e84,Approved,3f8e553d-d1e5-46f5-8258-b6be1571da83,Chip,Refund,432,Matched,Required,Pending Settlement,False
Brittany Hines,371480593491306,VISA 16 digit,03/28,759.45,UYU,03/14/2024 10:03,Campbell Ltd,550aea17-3992-4142-845c-ad3ace0356c7,66fd7689-223e-47fa-9940-e1f750515b5b,Approved,75367cbc-c7f1-4e3a-a95f-d61a5aeaf1cb,Chip,Purchase,403,Matched,Required,Settled,False
Ralph Smith,4763740852131,JCB 16 digit,11/31,701.22,GYD,04/01/2024 04:11,"Curry, Ruiz and Crawford",1ee1dae0-4377-4e8c-ba98-46a9574d7e9f,2bac1936-5de7-493d-898a-03728efa1da7,Approved,6b529dce-6c64-46db-b5b6-8f8c794175f2,Swipe,Refund,8767,Matched,Required,Pending Settlement,True
Shannon Jackson,5549565129032552,Maestro,11/28,108.32,ISK,04/03/2024 06:40,"Dunn, Bennett and Smith",d0a9893d-2a10-48fb-8b74-014f28a7d237,69469886-4a90-4675-ac06-b333fc28fd5c,Declined,43d08d00-9f3c-45ee-bc75-593ccd36b924,Swipe,Refund,634,Not Matched,Required,Pending Settlement,False
Marcia Kirby,3532755248086829,VISA 16 digit,10/26,394.64,THB,04/03/2024 02:12,Stanley-Bailey,8d994c5b-b644-4551-9d23-8653b1bd7e90,844d59f8-6723-42be-92f3-181259cbfaee,Declined,0c011790-1585-492b-bbd2-c08f206bad58,Chip,Purchase,424,Matched,Not Required,Pending Settlement,True
Ian Hutchinson,639034368972,Maestro,12/30,512.46,JPY,03/26/2024 19:12,Baldwin-Wilkinson,bab4efa4-1f42-4b15-bb85-4d68698d75f0,feb5ab26-85bd-479b-86f9-2b8056c07c8b,Approved,8f5e8482-a6c7-4f07-8fcc-4f630336efad,Swipe,Refund,961,Not Matched,Required,Pending Settlement,False
Nicole Duran,342529581777351,Diners Club / Carte Blanche,10/25,841.21,LKR,04/01/2024 00:26,"Stevens, Scott and Velazquez",6830ee9a-1288-454d-bfc5-fe9d9c1a9789,52d481a2-bb1d-4d7f-937e-a199abf2cacb,Declined,5b3896ff-5baf-4636-b0e9-873feef0539a,Swipe,Purchase,597,Not Matched,Not Required,Pending Settlement,False
Kathy Wilson,3518844626274542,JCB 16 digit,12/31,747.82,IDR,04/03/2024 23:22,Thompson PLC,0ec232fe-1614-4366-88ca-5b1f1000a3aa,8f4b4012-fb86-43b7-bc65-6ecb734cfa02,Declined,ad82525c-590d-456d-891a-71ef3fdfbf76,Chip,Refund,395,Not Matched,Not Required,Settled,True
James Shaw,30018171451871,JCB 15 digit,12/33,35.47,RON,03/29/2024 16:26,Powers-Benjamin,08bae5f6-3905-47a7-ae4c-86475a8f3a2d,60b64bbc-11ce-4b79-a91e-a7cf3e21f77c,Approved,ff53dd87-d5ef-47a9-8813-96df1c9e85c7,Chip,Refund,307,Matched,Not Required,Pending Settlement,False
Sandra Fox,4028671313635177,JCB 15 digit,03/28,742.59,AZN,03/23/2024 10:56,Perez-Boyd,fe9a71c1-e202-4584-a7a9-2246dab19978,1dbfb46b-2e1b-4669-acc1-6671e33f95de,Declined,41c1b7a4-c3ce-4be2-8ae5-ef6f6b86a417,Chip,Purchase,654,Not Matched,Required,Settled,False
Michael Moore,180067294038840,Diners Club / Carte Blanche,04/33,851.55,MMK,03/18/2024 23:59,Dunn and Sons,f68a36ba-b55b-4537-a021-73ca35bd0563,2d381d9d-e304-43b3-bac6-be2fea1e3a1d,Approved,cb9d4930-5d30-4e95-99a6-44ce6e0d8a6e,Chip,Refund,431,Matched,Required,Pending Settlement,True
Jorge Rollins,4497842070736,Diners Club / Carte Blanche,05/27,163.8,SRD,03/31/2024 08:46,Lewis LLC,3224cf12-65f5-414a-bb89-a429f2454846,eb37ca71-6553-41a1-972c-8dc9045b50d7,Approved,88a5cea0-deb4-4936-ac88-2d5990fc5408,Swipe,Purchase,529,Matched,Not Required,Pending Settlement,False
Holly Bell,213105178055661,VISA 16 digit,03/31,220.9,CDF,03/10/2024 09:59,Rodriguez-Williams,4571e1b4-d57c-4c3a-8dd4-403741eb8509,b29c2127-7345-4224-9793-f84528d2fac6,Declined,f0621f0e-e87e-47b9-9d50-45108ee6d25b,Swipe,Refund,611,Matched,Not Required,Pending Settlement,True
Joshua Bender,4363252120181,Discover,01/33,245.49,JPY,03/19/2024 06:31,"Steele, Sanchez and Cook",edbe356f-8596-45d8-b245-aff54d117662,7795ed88-c824-458d-8230-daf548037a96,Declined,e4812134-9992-4c79-b69a-4b7c99da661b,Chip,Refund,443,Matched,Not Required,Settled,False
Kevin Parsons,4717637510140074919,Mastercard,03/34,766.2,PHP,03/20/2024 20:00,Chapman-Jimenez,2d685ce6-a4ad-4ab7-8f31-abb7d03fc304,ba78a353-5ca2-42f9-a6ed-b653cb9c348f,Declined,67f259c3-e96c-40a5-b54a-998adaec4791,Swipe,Refund,688,Matched,Required,Pending Settlement,False
Vickie Norman,180018497499727,Diners Club / Carte Blanche,06/30,258.84,BIF,04/01/2024 15:23,"Vasquez, Lawson and Howe",31a482c5-235a-49d4-9947-8f38b6ac02ed,b18e6d33-7db8-4b4e-9020-ccb2398c7a80,Approved,7083d886-5f42-4f8c-86de-b7128a9a7b89,Swipe,Refund,070,Not Matched,Not Required,Pending Settlement,True
Nicholas Oliver,3518972538867499,VISA 13 digit,01/26,832.93,NAD,04/03/2024 13:21,French PLC,047a3cce-635d-48e6-bc12-1b49d9848c7e,4e369890-50cb-4ab0-98a8-b51a3a688e51,Approved,d0f12429-70b3-4b1a-b07b-10112c91acd8,Swipe,Refund,431,Not Matched,Required,Pending Settlement,False
Ashley Stevenson,4765287344120571,JCB 16 digit,05/33,282.77,FJD,03/17/2024 23:43,Chung-Moses,2c16e643-c00f-41a6-a0d2-fd922d41a81d,6bd0ba42-0a15-46f2-bd47-1cb74ef51a17,Approved,3e4c4f12-9af7-4886-b2eb-f3d28a680e71,Chip,Purchase,1850,Not Matched,Required,Settled,False
Amanda Small,4729197047429721,JCB 15 digit,09/27,115.31,BMD,04/03/2024 17:38,"Young, Knight and Smith",0c29e3c8-9db2-4d22-ac15-b3267eed130e,27fe6bc7-7827-4cf6-8d6b-a5c04cb5c1ed,Declined,58d0fd65-0789-4c79-bcaf-63d63d450d7b,Chip,Purchase,5158,Matched,Not Required,Pending Settlement,True
Beth Jackson,676156422088,VISA 19 digit,12/25,764.5,SGD,03/24/2024 11:14,Crawford Group,d3db05c6-54ee-47ca-abf2-ae3e60c8d432,a37c95f6-705e-4280-ad35-63920c34255f,Declined,5590c737-0164-4550-bc80-6fa75fa856c9,Chip,Purchase,060,Not Matched,Not Required,Pending Settlement,False
Derek Bradshaw,36237146136441,Mastercard,07/31,895.24,CHF,04/01/2024 20:02,"Gomez, Pope and Carson",e9cd56c9-cbd9-45df-8fc5-69c88a503905,5acec179-6390-444a-8bd3-22d222a116e2,Declined,f897bc1d-6289-404e-bf01-27899f727b3a,Chip,Refund,219,Not Matched,Not Required,Settled,False
Sylvia Robinson,4528519437531746,Maestro,04/27,947.35,KES,03/07/2024 22:22,Rowe-Powers,e8a0c2d3-ee66-4716-ad02-37c7695d0ce3,1474ab34-544e-400b-9d00-1bc1003f8ca9,Declined,f95b5ce5-963a-485d-abbd-86f52d8d5d5d,Chip,Purchase,477,Matched,Required,Pending Settlement,True
Randall Roberts,373890837592420,VISA 16 digit,09/32,181.06,LBP,04/02/2024 22:27,Wallace-Wyatt,3a7e944f-9b66-4338-8cca-cdceac543715,894482f2-e9f0-4703-8abc-bf7e87fbff56,Declined,83ef549e-92ec-4f3d-92fa-9019602165fc,Chip,Purchase,496,Matched,Not Required,Pending Settlement,True
Casey Olson,213198518928028,Maestro,11/30,328.09,ARS,03/11/2024 04:26,Reilly-Hampton,e4087d5c-e378-447a-84be-96fa43dedaad,9aab3672-26ea-490b-97c6-1b63cb2f90ab,Approved,0efe13f0-1dfe-4b7b-8b4c-719ff9079e04,Chip,Purchase,262,Not Matched,Required,Settled,True
Carrie Long,3526259859345838,Maestro,04/25,561.78,RON,03/10/2024 22:41,Smith-Mckee,ac668fbc-899d-4d72-8dd8-f4a6e166f109,5542a0bb-653c-4af8-a7aa-e7aa5f57eb98,Declined,e11ef20e-50fb-40c1-a227-f5139e97129d,Chip,Refund,072,Matched,Required,Pending Settlement,True
Samantha Bowen,569608253120,Maestro,05/26,282.71,BZD,03/22/2024 06:43,"Bray, Frank and Miller",58de4c0e-419e-4405-a2bc-f0f72357653b,132fec32-4af7-4947-9e9f-450055b5b6b6,Approved,404331b6-f350-4207-9a47-72ac41712228,Chip,Refund,910,Not Matched,Not Required,Settled,False
Dr. Daniel Merritt,3551468331693883,Diners Club / Carte Blanche,04/33,645.86,HUF,03/15/2024 07:49,Velez-Johnson,3e3d736a-ceaa-43ca-b4ca-1f463bfc1b45,f632c450-09bf-4d2e-874c-688effc705cf,Approved,b3973e9b-e3bf-4dbd-ac97-8f7a09a91be7,Chip,Refund,072,Matched,Required,Settled,False
Sarah Chambers MD,213165281920003,American Express,12/30,313.15,ARS,03/24/2024 11:17,Crosby-Ryan,979ac784-da59-460a-b9f2-38c54779ebfa,8271a4c6-d6e5-46d7-92be-f2c84748bcdc,Declined,1a23ad93-4cd6-46b3-8fdd-03c80035b682,Chip,Refund,011,Matched,Not Required,Settled,False
Michael Fields,3580273997681072,Mastercard,03/27,163.92,MUR,03/15/2024 17:47,"Henderson, Gibson and Dickerson",1ab5bb5b-8d11-4d92-95c6-aaf0a03bc19a,2ed2a02f-fb59-4235-bfdd-c68482fb9843,Declined,65e83afb-d3c9-4e49-8143-6a90a96a8370,Swipe,Refund,221,Not Matched,Not Required,Settled,False
Kelly Lewis,4648045306141,JCB 16 digit,06/26,629.33,OMR,03/16/2024 13:22,"Moore, Mccormick and Parker",31481738-814f-48d8-9fb4-bd730675b77d,9d3ff32f-0ecd-4097-9cb0-54c550816589,Declined,9a1e4c30-52af-4340-8034-0ffaa8b14ab0,Chip,Purchase,962,Not Matched,Required,Settled,False
Bobby Yates,4492147856152,JCB 16 digit,12/24,288.3,IQD,03/10/2024 15:10,"Roberts, Perry and Kirby",068e4705-af23-49e8-b7ec-0de2fa7c5210,6ab4a3dc-75af-4dcb-905b-340c0f878e58,Declined,4e57466b-03e5-459c-a76d-e3c7a6697f77,Chip,Refund,228,Matched,Required,Pending Settlement,False
Edward Park,30088038159561,VISA 13 digit,09/25,482.14,AZN,03/09/2024 05:22,"Kennedy, Schmidt and Foley",2e3b9187-6908-4772-bf17-03600ad05a92,3515ec7d-5085-4ee3-b472-1fc41aaf1766,Approved,019d5e17-214e-4f55-9872-65bc3ca95e79,Chip,Purchase,717,Not Matched,Not Required,Pending Settlement,True
Christopher Davis,3511684526667628,American Express,02/26,321.67,LYD,03/11/2024 03:19,Mcmahon and Sons,9d54cd16-9007-4926-95df-437143924005,04573035-87b1-46ca-9297-541c9c54452e,Declined,e727e87a-03b5-473a-a273-1db886cc9582,Swipe,Purchase,368,Not Matched,Not Required,Pending Settlement,False
James Huffman,3509906196246738,Maestro,03/32,77.38,MXN,03/23/2024 17:44,James PLC,448daa11-71f5-4a32-9064-99a9701790d7,b8535b18-17c9-4cff-850b-6bc8583f811e,Declined,8a7a3ef8-29cd-4993-abf5-8e16daddb902,Chip,Purchase,212,Not Matched,Required,Pending Settlement,True
Mike Peters,30261644916936,JCB 16 digit,02/33,701.47,GGP,03/29/2024 21:46,"Fox, Thomas and Rhodes",67b26646-4fef-462b-a780-87afa9f3f99d,5fa900f9-8eb7-48f9-a6dc-1f12ab77c3a8,Approved,1ac8911b-8507-4eb1-aa15-b436e22fefbe,Chip,Refund,666,Not Matched,Not Required,Pending Settlement,False
Bryan Reid,213117432330426,American Express,12/28,270.15,ARS,04/03/2024 06:12,"Cherry, Reese and Becker",dc4f751a-1d38-4b86-bbfb-ebd79efcdf6f,ff60f889-9bcd-4b86-bec3-169b27e7af35,Declined,4e1cd320-da30-42d0-95ba-d55aaaa7aa3c,Swipe,Refund,382,Not Matched,Not Required,Pending Settlement,True
Heidi Cooper,6011747502399652,VISA 19 digit,06/33,897.94,AFN,03/17/2024 22:47,Owens-Evans,b25ec90d-1a25-4ead-b2eb-9a581d96a8f0,1b94c0b7-862e-480b-8246-24ae02416bc2,Approved,9de9eff6-038a-46ed-a400-0e01394ec3f0,Chip,Refund,218,Not Matched,Required,Pending Settlement,True
Jacob Reeves,577949990748,JCB 16 digit,08/27,270.15,CAD,04/04/2024 04:57,Steele-Stevenson,0926dd3b-1c3e-45bb-a54c-f87c4a4aac9a,ef89bede-b65e-4686-86b1-d58381147a91,Approved,8f312062-d89e-4b3c-93dc-101e9a0493fe,Swipe,Purchase,096,Matched,Not Required,Settled,False
James Griffin,3555270029495225,VISA 16 digit,01/25,278.35,CRC,03/27/2024 17:25,"Murphy, Robertson and Carney",be03bbcd-6083-42ae-ac3c-1a067be0deca,db0fc2d4-6207-412d-bc61-d31e6c465171,Declined,4ccc8a8e-d8eb-4d75-b578-d70b24291bee,Chip,Refund,685,Not Matched,Required,Settled,True
Jim Payne,5211513275199848,JCB 16 digit,04/24,677.25,MXN,03/22/2024 20:05,"Barnett, Johnson and Allen",b79030c4-f0e9-4bc4-805a-220aabeab147,fe5abe50-c177-4bde-ba96-358b98ced11f,Declined,60f02366-a8cd-4b68-bfcf-79abdadac684,Chip,Purchase,304,Matched,Required,Pending Settlement,False
Julian Blanchard,4963073372109094,VISA 13 digit,12/30,917.12,LRD,03/23/2024 16:01,Dawson-Moore,ff22bd73-ed73-44c0-87ed-88b29780a18f,3ffab816-093c-43a4-9243-272ef17e016c,Approved,c0e9f627-35cd-4d1f-8818-3e81a91eb295,Chip,Purchase,061,Not Matched,Required,Pending Settlement,True
Gregory Mckenzie,3563612593072213,JCB 15 digit,09/25,191.28,JMD,03/24/2024 23:35,Gaines-Bishop,9db6382c-384e-454a-81dc-76878475e25e,d9ae518f-2c85-4c7d-960a-b8f00620a9ce,Approved,7fa8d997-d8d6-4140-a0f3-45f611fe977f,Chip,Purchase,447,Matched,Required,Pending Settlement,False
Jason Woodward Jr.,4195899103188589,Diners Club / Carte Blanche,10/32,262.36,GYD,03/25/2024 19:52,Costa Group,c5066f5a-1c2e-4380-8934-42c524e35e4a,48351907-bb59-4418-9eb2-bef884dc6f29,Declined,5af93f89-fca8-4302-9fa9-e7c990a33efb,Swipe,Purchase,373,Matched,Not Required,Pending Settlement,False
Dr. David Doyle,4391642084963546962,Discover,07/31,221.29,SPL,03/21/2024 20:08,"Diaz, Carr and Williams",595739b0-8172-4639-baef-874676dac359,a2fba5aa-6810-4e72-be97-9da7b3a6c1b4,Approved,6efcf230-4086-4813-b53c-cb090845cca8,Chip,Purchase,046,Not Matched,Not Required,Settled,False
Rachael Cross,4990507354984335866,VISA 19 digit,02/25,128.46,TRY,03/16/2024 03:20,"Petersen, Phillips and Rice",e6bbf300-0ec3-4a8a-9d76-5f97f455aba6,d12264ad-f3c3-4d3f-b564-bd5f2b7f95c4,Approved,0e3d55a6-f8ec-4b74-a23b-3281a52b31e5,Chip,Refund,576,Matched,Not Required,Pending Settlement,True
Anna Jordan,30474017262487,VISA 19 digit,02/27,23.06,XDR,03/23/2024 14:10,"Harrison, Hess and Lopez",602f51f9-7954-43f6-bae0-62f4140f0628,cfee8734-22eb-44f9-a2c1-145dc3ebdd72,Approved,4a458fc4-488f-4af4-85c3-65bd2f64b269,Chip,Refund,336,Matched,Required,Pending Settlement,True
Craig Sexton,370903677894328,Diners Club / Carte Blanche,11/33,186.08,KHR,03/09/2024 16:06,Hunter Inc,ac505421-6b37-497f-a07a-24a0270b9dd1,8798d751-ccc6-4dd0-9a52-d597325bbbab,Approved,e22fb79f-84c0-4d24-9571-c975936192dd,Swipe,Purchase,962,Not Matched,Required,Pending Settlement,True
Larry Byrd,3502950088324283,Maestro,03/27,138.9,KPW,03/11/2024 10:45,Hudson Group,6911934d-9b18-4da8-841d-87d4e4b90bcb,18f34e65-0349-4344-ada2-986061dfce0c,Approved,3c40b25f-bb45-473f-9060-4a080ab00bf8,Chip,Purchase,891,Not Matched,Required,Pending Settlement,True
Brittany Casey,2268381367838197,JCB 16 digit,08/31,834.93,EUR,03/24/2024 05:25,"Martinez, Randolph and Davidson",c201c132-be7c-41e3-82dd-088dcb7dfda8,4e4049b4-35d0-4a01-861d-5ccaadd45ea7,Approved,ebb58de6-2f6a-411a-929b-a61b6be04932,Swipe,Purchase,838,Not Matched,Required,Settled,False
Jennifer Quinn,30186821554400,Maestro,02/31,694.18,RSD,04/01/2024 23:57,Leonard-Martinez,6b3a5433-80a6-40e9-a1c0-de27efbe16b8,c3926282-6cc7-4e2a-9bd2-e60af4b0427f,Approved,deb1ef7e-f0f3-4811-b368-e8cc51de2605,Swipe,Refund,067,Not Matched,Not Required,Settled,False
John Hughes,6011190165916480,JCB 15 digit,04/29,258.46,IDR,03/15/2024 01:18,Ford-Wilson,759fc603-29b8-4a55-b22d-f44a7a8822c6,6af826b2-0b11-4ed1-a3a1-cc8947e7e8ef,Declined,6cc34f61-ed3e-4b6b-a3df-6f3eb98c8a98,Chip,Refund,056,Matched,Required,Pending Settlement,False
Victoria Davis,180062385964376,JCB 15 digit,12/33,146.14,DJF,04/03/2024 03:16,"Weaver, Davis and Perez",18b3448f-66ed-4577-a681-76dad1751b7c,f23d2962-12d6-4296-8e49-ae9b883bf9b3,Approved,59712e2a-1ef0-4164-a592-dbae9ce057f8,Swipe,Purchase,742,Not Matched,Not Required,Settled,False
Jesus Jackson,213191713178861,Maestro,07/33,121.92,LRD,03/27/2024 14:11,"Cummings, Hart and Lozano",0dd2ff48-6576-4e39-99d4-e76f886b242c,10ecb1e4-2310-4d3a-bc1b-9441a69f78d0,Declined,85003c02-58b3-4f16-ba8e-062c8105013a,Swipe,Purchase,3537,Not Matched,Required,Settled,True
William Stevens,5547646895141983,VISA 19 digit,04/33,375.3,VND,04/03/2024 13:52,Bennett LLC,f198d837-6bb1-4470-8cc6-c82b8362b227,2040c8da-bf10-4c19-852f-4ce14c91efe5,Declined,09018686-476e-4b33-ba14-ec77da394220,Chip,Purchase,172,Matched,Not Required,Settled,True
Mrs. Mary Smith DDS,36080374409415,Diners Club / Carte Blanche,08/24,22.59,CHF,03/19/2024 19:38,"Carter, Murray and Francis",a0e96cb2-2e6b-496d-9ac8-a52ec2fc1219,6bb3cf4d-d936-40df-bc53-05a8e7dc700f,Approved,0e5f490f-e319-4b1b-9e5a-a8784b574995,Swipe,Purchase,082,Not Matched,Required,Pending Settlement,False
Christopher Medina,3553614565648600,VISA 16 digit,09/29,982.49,TND,03/10/2024 18:13,Kelley-Johnson,3acd1be3-e8e5-4c55-a6bb-70bc48aadcf0,e4359ff8-44ce-4b9f-a048-2d622b3a8f3d,Declined,ca5419f3-df19-45d6-b0f0-53111d8b78d0,Swipe,Purchase,352,Matched,Required,Pending Settlement,False
Teresa Smith,639089333160,Mastercard,12/32,434.11,RWF,04/02/2024 06:29,Jenkins Group,6ae14f42-3aae-4cb7-8dad-d9e8433ecfcb,5badc452-8efd-45a1-8f45-650358dae3e2,Declined,1a8974a5-45d6-427b-a2fb-4d7e781d6b62,Swipe,Refund,0907,Not Matched,Required,Pending Settlement,True
Danielle Harrison,30217104393677,Maestro,02/32,647.57,KMF,03/09/2024 17:39,Coleman-Harris,49802181-af83-4976-bbe3-855db62e3486,c4776dbd-e5a4-4c19-8baf-3c36a01bcba5,Declined,e84b7960-428f-40ef-97b5-f57a25c076eb,Chip,Refund,888,Not Matched,Not Required,Pending Settlement,False
Ashley Tanner,4458751921605667306,JCB 16 digit,05/28,978.16,LRD,03/14/2024 11:10,"Roach, Castillo and Barnett",e6b6ff86-e1a9-499f-9e8b-8f99a4d4a69e,bb4b45e8-9e34-48fd-be69-f99d944e37fe,Approved,397b05ae-7a84-4ae9-bf74-4c733a6b5450,Chip,Refund,991,Matched,Required,Pending Settlement,False
Amanda King,4782986994207054,Maestro,03/29,871.85,JEP,03/15/2024 04:35,Munoz-Everett,23785b78-ebfb-41fd-bad5-7ad0578892a3,02a1566e-2a3d-4d05-915b-23fc57e3828b,Approved,f490bc7a-daea-467f-909e-d93567aa183d,Swipe,Refund,942,Matched,Required,Pending Settlement,True
Michael Smith,4415611323011,JCB 15 digit,05/28,309.14,MZN,03/26/2024 10:57,"Mason, Li and Mcdonald",c1607fba-a135-4cdf-bf6b-67bfe8127cbf,bd6b67c9-76a4-4d75-9c6a-22d49fe42fc6,Declined,3e93e10c-2a55-494d-9cea-c82a67806b82,Chip,Purchase,471,Matched,Required,Settled,False
Brenda Paul,4215160062573311,Mastercard,08/31,621.52,NZD,03/10/2024 18:03,"Foley, Wilkins and Thomas",7fcc407f-b78d-4511-a3f3-25f62771db0f,00907611-2007-4071-a204-753d2a8c02e3,Declined,27f3121a-e58b-4ef1-af72-304233c8c3ed,Chip,Refund,670,Matched,Required,Pending Settlement,True
Diana Daniels,4658797556164497,VISA 13 digit,03/31,45.9,GHS,03/16/2024 05:39,"Barton, Tran and Cole",f8710668-e941-44c7-8abf-81f63eb27f88,e4761600-75ea-4fd1-90ee-796425e0e90b,Declined,4c753d72-fa4c-46d5-b80f-619adefd1f9c,Chip,Purchase,868,Not Matched,Required,Settled,False
